xdata ydata 
0.11105552776388193 0.008995836116134899 
0.11155577788894447 0.008995845725226425 
0.11205602801400699 0.00899585570225504 
0.11255627813906953 0.008995866060773825 
0.11305652826413205 0.00899587681481324 
0.11355677838919459 0.00899588797889809 
0.11405702851425711 0.008995899568063537 
0.11455727863931965 0.008995911597872639 
0.11505752876438219 0.00899592408443332 
0.11555777888944471 0.008995937044417182 
0.11605802901450725 0.008995950495077586 
0.11655827913956977 0.008995964454269766 
0.11705852926463231 0.0089959789404701 
0.11755877938969483 0.008995993972796816 
0.11805902951475737 0.008996009571031315 
0.1185592796398199 0.008996025755639988 
0.11905952976488243 0.008996042547796528 
0.11955977988994497 0.008996059969405494 
0.1200600300150075 0.008996078043126014 
0.12056028014007003 0.008996096792396296 
0.12106053026513255 0.008996116241459415 
0.12156078039019509 0.008996136415389367 
0.12206103051525762 0.008996157340118174 
0.12256128064032015 0.008996179042463547 
0.12306153076538268 0.00899620155015759 
0.12356178089044521 0.008996224891876507 
0.12406203101550775 0.00899624909727091 
0.12456228114057027 0.008996274196997275 
0.1250625312656328 0.008996300222750404 
0.12556278139069535 0.008996327207296302 
0.12606303151575787 0.008996355184506954 
0.1265632816408204 0.008996384189395324 
0.12706353176588292 0.008996414258151992 
0.12756378189094547 0.008996445428182483 
0.128064032016008 0.008996477738145485 
0.12856428214107052 0.008996511227993617 
0.12906453226613307 0.008996545939013242 
0.1295647823911956 0.00899658191386725 
0.13006503251625812 0.008996619196638184 
0.13056528264132064 0.008996657832872804 
0.1310655327663832 0.008996697869628438 
0.13156578289144572 0.008996739355519838 
0.13206603301650824 0.008996782340768207 
0.13256628314157076 0.008996826877250943 
0.1330665332666333 0.008996873018553817 
0.13356678339169584 0.008996920820023395 
0.13406703351675836 0.008996970338821915 
0.1345672836418209 0.00899702163398381 
0.13506753376688344 0.008997074766472778 
0.13556778389194596 0.008997129799242084 
0.13606803401700848 0.008997186797295057 
0.13656828414207103 0.008997245827748431 
0.13706853426713356 0.008997306959897155 
0.13756878439219608 0.00899737026528016 
0.13806903451725863 0.008997435817750147 
0.13856928464232116 0.0089975036935431 
0.13906953476738368 0.00899757397135075 
0.1395697848924462 0.008997646732395333 
0.14007003501750875 0.008997722060505678 
0.14057028514257128 0.008997800042196765 
0.1410705352676338 0.008997880766749731 
0.14157078539269632 0.008997964326295353 
0.14207103551775888 0.008998050815899666 
0.1425712856428214 0.008998140333651752 
0.14307153576788392 0.008998232980754079 
0.14357178589294647 0.008998328861615076 
0.144072036018009 0.008998428083944594 
0.14457228614307152 0.00899853075885236 
0.14507253626813404 0.008998637000947792 
0.1455727863931966 0.00899874692844424 
0.14607303651825912 0.008998860663264809 
0.14657328664332164 0.008998978331151547 
0.1470735367683842 0.008999100061777728 
0.14757378689344672 0.00899922598886275 
0.14807403701850924 0.008999356250291003 
0.14857428714357176 0.008999490988232516 
0.14907453726863432 0.00899963034926835 
0.14957478739369684 0.008999774484518481 
0.15007503751875936 0.008999923549773114 
0.1505752876438219 0.009000077705628261 
0.15107553776888444 0.009000237117623416 
0.15157578789394696 0.009000401956384966 
0.15207603801900949 0.009000572397771316 
0.15257628814407204 0.009000748623023438 
0.15307653826913456 0.009000930818918517 
0.15357678839419708 0.009001119177927674 
0.1540770385192596 0.009001313898378297 
0.15457728864432216 0.00900151518462027 
0.15507753876938468 0.009001723247196352 
0.1555777888944472 0.009001938303017622 
0.15607803901950976 0.009002160575542754 
0.15657828914457228 0.009002390294961972 
0.1570785392696348 0.009002627698386821 
0.15757878939469733 0.009002873030043077 
0.15807903951975988 0.009003126541470107 
0.1585792896448224 0.009003388491724629 
0.15907953976988493 0.009003659147589453 
0.15957978989494745 0.00900393878378787 
0.16008004002001 0.009004227683204075 
0.16058029014507252 0.009004526137107512 
0.16108054027013505 0.009004834445384642 
0.1615807903951976 0.009005152916775205 
0.16208104052026012 0.009005481869115475 
0.16258129064532265 0.009005821629586198 
0.16308154077038517 0.009006172534968585 
0.16358179089544772 0.009006534931904772 
0.16408204102051024 0.00900690917716608 
0.16458229114557277 0.009007295637926963 
0.16508254127063532 0.00900769469204643 
0.16558279139569784 0.009008106728355707 
0.16608304152076037 0.009008532146953619 
0.1665832916458229 0.009008971359508483 
0.16708354177088544 0.009009424789567629 
0.16758379189594796 0.009009892872874691 
0.1680840420210105 0.00901037605769411 
0.168584292146073 0.009010874805143647 
0.16908454227113556 0.009011389589534813 
0.1695847923961981 0.009011920898721701 
0.1700850425212606 0.009012469234457246 
0.17058529264632316 0.009013035112759554 
0.17108554277138568 0.009013619064285055 
0.1715857928964482 0.009014221634712008 
0.17208604302151073 0.00901484338513192 
0.17258629314657328 0.00901548489245094 
0.1730865432716358 0.009016146749800098 
0.17358679339669833 0.00901682956695529 
0.17408704352176088 0.009017533970767308 
0.1745872936468234 0.009018260605600764 
0.17508754377188593 0.009019010133785126 
0.17558779389694845 0.009019783236073697 
0.176088044022011 0.009020580612115098 
0.17658829414707353 0.00902140298093443 
0.17708854427213605 0.00902225108142559 
0.17758879439719857 0.009023125672855096 
0.17808904452226113 0.009024027535377002 
0.17858929464732365 0.009024957470559121 
0.17908954477238617 0.009025916301921903 
0.17958979489744872 0.00902690487548835 
0.18009004502251125 0.009027924060347055 
0.18059029514757377 0.009028974749227375 
0.1810905452726363 0.009030057859086815 
0.18159079539769885 0.009031174331712464 
0.18209104552276137 0.009032325134334798 
0.1825912956478239 0.009033511260254916 
0.18309154577288644 0.009034733729486258 
0.18359179589794897 0.009035993589409283 
0.1840920460230115 0.009037291915440662 
0.18459229614807401 0.00903862981171766 
0.18509254627313657 0.009040008411795291 
0.1855927963981991 0.009041428879361026 
0.1860930465232616 0.009042892408962321 
0.18659329664832414 0.009044400226751353 
0.1870935467733867 0.009045953591244034 
0.1875937968984492 0.009047553794096583 
0.18809404702351173 0.009049202160896781 
0.18859429714857429 0.009050900051973383 
0.1890945472736368 0.00905264886322077 
0.18959479739869933 0.009054450026942613 
0.19009504752376186 0.009056305012710486 
0.1905952976488244 0.009058215328242605 
0.19109554777388693 0.0090601825202992 
0.19159579789894945 0.00906220817559671 
0.19209604802401198 0.00906429392173946 
0.19259629814907453 0.009066441428172131 
0.19309654827413705 0.009068652407149986 
0.19359679839919958 0.009070928614728958 
0.19409704852426213 0.009073271851775174 
0.19459729864932465 0.009075683964995529 
0.19509754877438718 0.009078166847987615 
0.1955977988994497 0.009080722442311501 
0.19609804902451225 0.009083352738580741 
0.19659829914957477 0.009086059777577257 
0.1970985492746373 0.009088845651385562 
0.19759879939969985 0.00909171250455045 
0.19809904952476237 0.009094662535256731 
0.1985992996498249 0.009097697996530771 
0.19909954977488742 0.009100821197466469 
0.19959979989994997 0.00910403450447385 
0.2001000500250125 0.009107340342550115 
0.20060030015007502 0.00911074119657755 
0.20110055027513754 0.009114239612642764 
0.2016008004002001 0.009117838199382744 
0.20210105052526262 0.009121539629354391 
0.20260130065032514 0.009125346640430926 
0.2031015507753877 0.009129262037222334 
0.2036018009004502 0.00913328869252372 
0.20410205102551274 0.0091374295487879 
0.20460230115057526 0.009141687619627036 
0.2051025512756378 0.009146065991339276 
0.20560280140070034 0.00915056782446415 
0.20610305152576286 0.009155196355365698 
0.2066033016508254 0.009159954897842918 
0.20710355177588793 0.009164846844769458 
0.20760380190095046 0.009169875669761404 
0.20810405202601298 0.009175044928875463 
0.20860430215107553 0.009180358262335772 
0.20910455227613806 0.009185819396290233 
0.20960480240120058 0.009191432144598399 
0.2101050525262631 0.009197200410648459 
0.21060530265132565 0.009203128189206732 
0.21110555277638818 0.009209219568297164 
0.2116058029014507 0.009215478731112928 
0.21210605302651325 0.00922190995795998 
0.21260630315157578 0.009228517628233549 
0.2131065532766383 0.009235306222426114 
0.21360680340170082 0.009242280324169502 
0.21410705352676337 0.009249444622309679 
0.2146073036518259 0.009256803913015971 
0.21510755377688842 0.009264363101922964 
0.21560780390195097 0.009272127206308786 
0.2161080540270135 0.009280101357306251 
0.21660830415207602 0.009288290802150104 
0.21710855427713854 0.00929670090645945 
0.2176088044022011 0.00930533715655558 
0.21810905452726362 0.009314205161816342 
0.21860930465232614 0.009323310657066349 
0.21910955477738867 0.009332659505004127 
0.21960980490245122 0.009342257698665783 
0.22011005502751374 0.0093521113639275 
0.22061030515257626 0.009362226762043206 
0.22111055527763882 0.009372610292221754 
0.22161080540270134 0.009383268494242142 
0.22211105552776386 0.009394208051106547 
0.22261130565282639 0.009405435791732907 
0.22311155577788894 0.00941695869368543 
0.22361180590295146 0.009428783885945605 
0.22411205602801398 0.009440918651721723 
0.22461230615307654 0.009453370431299372 
0.22511255627813906 0.00946614682492993 
0.22561280640320158 0.009479255595762124 
0.2261130565282641 0.009492704672811538 
0.22661330665332666 0.00950650215397262 
0.22711355677838918 0.009520656309070721 
0.2276138069034517 0.009535175582955711 
0.22811405702851423 0.009550068598636878 
0.22861430715357678 0.009565344160459217 
0.2291145572786393 0.009581011257321748 
0.22961480740370183 0.009597079065938003 
0.23011505752876438 0.00961355695413742 
0.2306153076538269 0.009630454484210594 
0.23111555777888942 0.009647781416295659 
0.23161580790395195 0.009665547711808137 
0.2321160580290145 0.009683763536911963 
0.23261630815407702 0.009702439266035612 
0.23311655827913955 0.009721585485427916 
0.2336168084042021 0.009741212996760515 
0.23411705852926462 0.009761332820769743 
0.23461730865432714 0.00978195620094331 
0.23511755877938967 0.00980309460725078 
0.23561780890445222 0.009824759739915515 
0.23611805902951474 0.00984696353323028 
0.23661830915457727 0.009869718159417007 
0.2371185592796398 0.009893036032527556 
0.23761880940470234 0.009916929812390136 
0.23811905952976486 0.00994141240859645 
0.2386193096548274 0.009966496984533236 
0.23911955977988994 0.00999219696145571 
0.23961980990495246 0.010018526022604501 
0.240120060030015 0.010045498117365494 
0.2406203101550775 0.010073127465470351 
0.24112056028014006 0.010101428561242356 
0.24162081040520259 0.010130416177881242 
0.2421210605302651 0.0101601053717928 
0.24262131065532766 0.01019051148695811 
0.24312156078039018 0.010221650159345907 
0.2436218109054527 0.010253537321364976 
0.24412206103051523 0.010286189206358582 
0.24462231115557778 0.010319622353139091 
0.2451225612806403 0.010353853610562692 
0.24562281140570283 0.010388900142145172 
0.24612306153076535 0.010424779430715996 
0.2466233116558279 0.010461509283112708 
0.24712356178089043 0.01049910783491443 
0.24762381190595295 0.010537593555212563 
0.2481240620310155 0.01057698525142022 
0.24862431215607803 0.010617302074119721 
0.24912456228114055 0.010658563521945755 
0.24962481240620307 0.010700789446506178 
0.2501250625312656 0.010744000057337834 
0.25062531265632815 0.010788215926898216 
0.2511255627813907 0.01083345799559128 
0.2516258129064532 0.010879747576827583 
0.25212606303151575 0.010927106362118284 
0.2526263131565783 0.010975556426199736 
0.2531265632816408 0.01102512023219298 
0.25362681340670334 0.01107582063679174 
0.25412706353176584 0.011127680895481554 
0.2546273136568284 0.011180724667789466 
0.25512756378189094 0.011234976022560699 
0.25562781390695344 0.011290459443263914 
0.256128064032016 0.011347199833322955 
0.25662831415707854 0.011405222521475411 
0.25712856428214104 0.011464553267154133 
0.2576288144072036 0.011525218265894449 
0.25812906453226614 0.01158724415476376 
0.25862931465732864 0.011650658017811422 
0.2591295647823912 0.011715487391541306 
0.2596298149074537 0.011781760270402192 
0.26013006503251623 0.01184950511229736 
0.2606303151575788 0.01191875084411051 
0.2611305652826413 0.01198952686724761 
0.26163081540770383 0.012061863063193484 
0.2621310655327664 0.012135789799081215 
0.2626313156578289 0.01221133793327309 
0.26313156578289143 0.01228853882095204 
0.263631815907954 0.012367424319722459 
0.2641320660330165 0.012448026795216916 
0.26463231615807903 0.01253037912671043 
0.2651325662831415 0.012614514712737805 
0.2656328164082041 0.012700467476714283 
0.2661330665332666 0.012788271872556581 
0.2666333166583291 0.012877962890304061 
0.2671335667833917 0.012969576061736997 
0.2676338169084542 0.01306314746599057 
0.2681340670335167 0.013158713735163122 
0.26863431715857927 0.013256312059917112 
0.2691345672836418 0.01335598019506891 
0.2696348174087043 0.013457756465169043 
0.27013506753376687 0.013561679770066701 
0.2706353176588294 0.013667789590460657 
0.2711355677838919 0.013776125993430678 
0.27163581790895447 0.013886729637951055 
0.27213606803401696 0.013999641780380741 
0.2726363181590795 0.014114904279929784 
0.27313656828414207 0.014232559604100468 
0.27363681840920456 0.014352650834098722 
0.2741370685342671 0.014475221670215987 
0.27463731865932967 0.014600316437175388 
0.27513756878439216 0.014727980089446523 
0.2756378189094547 0.01485825821651825 
0.27613806903451726 0.014991197048132942 
0.27663831915957976 0.015126843459477818 
0.2771385692846423 0.015265244976330732 
0.2776388194097048 0.015406449780157035 
0.27813906953476736 0.015550506713156564 
0.2786393196598299 0.01569746528325696 
0.2791395697848924 0.015847375669051266 
0.27963981990995496 0.016000288724675172 
0.2801400700350175 0.016156255984624907 
0.28064032016008 0.016315329668508433 
0.28114057028514255 0.016477562685730248 
0.2816408204102051 0.016643008640106077 
0.2821410705352676 0.016811721834403718 
0.28264132066033015 0.016983757274807824 
0.28314157078539265 0.017159170675304716 
0.2836418209104552 0.017338018461986248 
0.28414207103551775 0.017520357777266845 
0.28464232116058025 0.017706246484011694 
0.2851425712856428 0.01789574316957409 
0.28564282141070535 0.018088907149737567 
0.28614307153576785 0.018285798472557548 
0.2866433216608304 0.018486477922104613 
0.28714357178589295 0.018691007022100012 
0.28764382191095544 0.018899448039443666 
0.288144072036018 0.01911186398763068 
0.28864432216108055 0.01932831863005205 
0.28914457228614304 0.019548876483177043 
0.2896448224112056 0.01977360281961249 
0.2901450725362681 0.02000256367103706 
0.29064532266133064 0.02023582583100576 
0.2911455727863932 0.020473456857621752 
0.2916458229114557 0.020715525076070402 
0.29214607303651824 0.02096209958101461 
0.2926463231615808 0.021213250238845398 
0.2931465732866433 0.021469047689783746 
0.29364682341170584 0.021729563349833197 
0.2941470735367684 0.021994869412574877 
0.2946473236618309 0.022265038850804997 
0.29514757378689344 0.022540145418009055 
0.29564782391195593 0.022820263649668805 
0.2961480740370185 0.023105468864399775 
0.29664832416208103 0.023395837164912992 
0.29714857428714353 0.02369144543879965 
0.2976488244122061 0.02399237135913261 
0.29814907453726863 0.02429869338488185 
0.29864932466233113 0.02461049076114041 
0.2991495747873937 0.02492784351915515 
0.29964982491245623 0.025250832476160497 
0.3001500750375187 0.025579539235009142 
0.3006503251625813 0.025914046183597567 
0.3011505752876438 0.026254436494080942 
0.3016508254127063 0.026600794121874164 
0.3021510755377689 0.026953203804434375 
0.30265132566283137 0.027311751059822618 
0.3031515757878939 0.027676522185036915 
0.3036518259129565 0.028047604254118987 
0.30415207603801897 0.02842508511602198 
0.3046523261630815 0.02880905339224489 
0.3051525762881441 0.029199598474220535 
0.30565282641320657 0.02959681052046122 
0.3061530765382691 0.0300007804534505 
0.30665332666333167 0.030411599956283 
0.30715357678839417 0.030829361469046336 
0.3076538269134567 0.03125415818493878 
0.3081540770385192 0.03168608404612307 
0.30865432716358177 0.0321252337393085 
0.3091545772886443 0.03257170269106121 
0.3096548274137068 0.03302558706283312 
0.31015507753876936 0.033486983745713024 
0.3106553276638319 0.033955990354889734 
0.3111555777888944 0.03443270522382655 
0.31165582791395696 0.034917227398142126 
0.3121560780390195 0.03540965662919583 
0.312656328164082 0.035910093367370506 
0.31315657828914456 0.036418638755052184 
0.31365682841420706 0.03693539461930132 
0.3141570785392696 0.03746046346421282 
0.31465732866433216 0.037993948462960704 
0.31515757878939465 0.038535953449522875 
0.3156578289144572 0.039086582910086765 
0.31615807903951976 0.039645941974125604 
0.31665832916458225 0.04021413640514865 
0.3171585792896448 0.04079127259111746 
0.31765882941470736 0.041377457534526936 
0.31815907953976985 0.0419727988421486 
0.3186593296648324 0.042577404714429105 
0.3191595797898949 0.04319138393454779 
0.31965982991495745 0.04381484585712187 
0.32016008004002 0.044447900396564224 
0.3206603301650825 0.04509065801508444 
0.32116058029014505 0.04574322971033533 
0.3216608304152076 0.04640572700269747 
0.3221610805402701 0.04707826192220468 
0.32266133066533265 0.047760946995101757 
0.3231615807903952 0.048453895230037014 
0.3236618309154577 0.04915722010388414 
0.32416208104052024 0.04987103554719207 
0.32466233116558274 0.05059545592926163 
0.3251625812906453 0.05133059604284411 
0.32566283141570784 0.05207657108846275 
0.32616308154077034 0.05283349665835361 
0.3266633316658329 0.05360148872002309 
0.32716358179089544 0.05438066359942339 
0.32766383191595794 0.055171137963740076 
0.3281640820410205 0.055973028803794476 
0.32866433216608304 0.05678645341605567 
0.32916458229114554 0.05761152938426419 
0.3296648324162081 0.05844837456066243 
0.33016508254127064 0.059297107046835884 
0.33066533266633313 0.06015784517415733 
0.3311655827913957 0.061030707483840436 
0.3316658329164582 0.061915812706596476 
0.33216608304152073 0.06281327974189552 
0.3326663331665833 0.06372322763683444 
0.3331665832916458 0.06464577556460453 
0.33366683341670833 0.06558104280256627 
0.3341670835417709 0.06652914870992645 
0.3346673336668334 0.06749021270501782 
0.33516758379189593 0.06846435424218428 
0.3356678339169585 0.06945169278826947 
0.336168084042021 0.07045234779871064 
0.3366683341670835 0.07146643869323552 
0.337168584292146 0.0724940848311699 
0.3376688344172086 0.07353540548634761 
0.3381690845422711 0.07459051982163217 
0.3386693346673336 0.07565954686304519 
0.3391695847923962 0.0767426054735085 
0.3396698349174587 0.07783981432619638 
0.3401700850425212 0.0789512918775044 
0.34067033516758377 0.08007715633963136 
0.3411705852926463 0.08121752565278273 
0.3416708354177088 0.08237251745699277 
0.34217108554277137 0.08354224906357009 
0.34267133566783387 0.08472683742616877 
0.3431715857928964 0.08592639911148753 
0.34367183591795897 0.08714105026960077 
0.34417208604302146 0.08837090660392312 
0.344672336168084 0.08961608334081204 
0.34517258629314657 0.09087669519881338 
0.34567283641820906 0.09215285635754704 
0.3461730865432716 0.093444680426247 
0.34667333666833416 0.09475228041195045 
0.34717358679339666 0.0960757686873441 
0.3476738369184592 0.0974152569582728 
0.34817408704352176 0.09877085623091558 
0.34867433716858426 0.10014267677862664 
0.3491745872936468 0.10153082810845934 
0.3496748374187093 0.10293541892736524 
0.35017508754377186 0.1043565571080827 
0.3506753376688344 0.10579434965471553 
0.3511755877938969 0.10724890266800924 
0.35167583791895946 0.10872032131033106 
0.352176088044022 0.11020870977035985 
0.3526763381690845 0.11171417122748989 
0.35317658829414705 0.11323680781595914 
0.3536768384192096 0.11477672058870643 
0.3541770885442721 0.11633400948096119 
0.35467733866933465 0.11790877327358155 
0.35517758879439715 0.11950110955613857 
0.3556778389194597 0.12111111468975895 
0.35617808904452225 0.12273888376973628 
0.35667833916958475 0.12438451058791035 
0.3571785892946473 0.12604808759483302 
0.35767883941970985 0.12772970586172036 
0.35817908954477234 0.12942945504220507 
0.3586793396698349 0.13114742333389334 
0.35917958979489745 0.1328836974397416 
0.35967983991995994 0.1346383625292521 
0.3601800900450225 0.1364115021995074 
0.360680340170085 0.13820319843604692 
0.36118059029514754 0.14001353157359447 
0.3616808404202101 0.14184258025665175 
0.3621810905452726 0.14369042139996133 
0.36268134067033514 0.14555713014885568 
0.3631815907953977 0.14744277983949752 
0.3636818409204602 0.1493474419590246 
0.36418209104552274 0.1512711861056087 
0.3646823411705853 0.1532140799484414 
0.3651825912956478 0.15517618918765422 
0.36568284142071034 0.1571575775141882 
0.3661830915457729 0.15915830656962338 
0.3666833416708354 0.16117843590597467 
0.36718359179589793 0.16321802294547808 
0.36768384192096043 0.16527712294036231 
0.368184092046023 0.16735578893263475 
